41600	2	1
43058	2	1
43311	2	1
46169	2	1
48063	2	1
48360	2	1
48929	2	1
49473	2	1
50447	2	1
56601	2	1
56857	2	1
57003	2	1
58314	2	1
63330	2	1
71429	2	1
72569	2	1
77578	2	1
81340	2	1
91246	2	1
97844	2	1
110270	2	1
111057	2	1
142677	2	1
142743	2	1
144599	2	1
156566	2	1
171023	2	1
173308	2	1
174572	2	1
178834	2	1
201538	2	1
208969	2	1
218264	2	1
221575	2	1
222200	2	1
226860	2	1
271355	2	1
279964	2	1
286305	2	1
301479	2	1
301696	2	1
316051	2	1
325751	2	1
328759	2	1
344594	2	1
373845	2	1
398519	2	1
401776	2	1
404970	2	1
450314	2	1
453331	2	1
456276	2	1
457648	2	1
460823	2	1
516965	2	1
527688	2	1
538763	2	1
558300	2	1
571901	2	1
581138	2	1
610560	2	1
633912	2	1
650929	2	1
665007	2	1
678824	2	1
684816	2	1
687957	2	1
800712	2	1
811779	2	1
815846	2	1
864795	2	1
886097	2	1
899509	2	1
905834	2	1
907702	2	1
914095	2	1
933588	2	1
970574	2	1
1021951	2	1
1093859	2	1
1161650	2	1
1192044	2	1
1261316	2	1
1269914	2	1
1320275	2	1
1417438	2	1
1479493	2	1
1492164	2	1
1495608	2	1
1505716	2	1
1590146	2	1
1605291	2	1
1746683	2	1
1793187	2	1
1875357	2	1
1881806	2	1
1992055	2	1
2089061	2	1
2089439	2	1
2144698	2	1
2206987	2	1
2217907	2	1
2231968	2	1
2316481	2	1
2366714	2	1
2377247	2	1
2499793	2	1
2594111	2	1
2723648	2	1
2748125	2	1
2840072	2	1
2875529	2	1
2983888	2	1
3101267	2	1
3122589	2	1
3139806	2	1
3155756	2	1
3164344	2	1
3185393	2	1
3194433	2	1
3225145	2	1
3225250	2	1
3293409	2	1
3353729	2	1
3378870	2	1
3496996	2	1
3651337	2	1
3657805	2	1
3676431	2	1
3777020	2	1
3947764	2	1
4082908	2	1
4572544	2	1
4597022	2	1
4770394	2	1
4870944	2	1
4950405	2	1
5066901	2	1
5164880	2	1
5328713	2	1
5332103	2	1
5421657	2	1
5824534	2	1
5895157	2	1
6170592	2	1
6527204	2	1
6826060	2	1
7393184	2	1
7687787	2	1
7816639	2	1
7914376	2	1
8041183	2	1
9217583	2	1
10730655	2	1
10731089	2	1
11250957	2	1
11379732	2	1
11590567	2	1
11676400	2	1
11979195	2	1
13619577	2	1
15900279	2	1
15933159	2	1
16120790	2	1
17146422	2	1
19133956	2	1
19239596	2	1
20813958	2	1
21114093	2	1
21509683	2	1
25136500	2	1
25333340	2	1
26415847	2	1
27167446	2	1
27996122	2	1
29371591	2	1
36923240	2	1
1	3	1
2	3	1
4	3	1
6	3	1
7	3	1
8	3	1
9	3	1
10	3	1
11	3	1
13	3	1
15	3	1
16	3	1
19	3	1
20	3	1
24	3	1
28	3	1
31	3	1
36	3	1
45	3	1
47	3	1
50	3	1
62	3	1
64	3	1
93	3	1
95	3	1
96	3	1
102	3	1
108	3	1
121	3	1
128	3	1
129	3	1
130	3	1
131	3	1
134	3	1
137	3	1
141	3	1
143	3	1
145	3	1
147	3	1
151	3	1
152	3	1
153	3	1
154	3	1
161	3	1
169	3	1
185	3	1
187	3	1
188	3	1
189	3	1
198	3	1
201	3	1
203	3	1
206	3	1
208	3	1
295	3	1
296	3	1
320	3	1
321	3	1
390	3	1
416	3	1
488	3	1
553	3	1
554	3	1
562	3	1
563	3	1
567	3	1
669	3	1
688	3	1
707	3	1
763	3	1
874	3	1
925	3	1
959	3	1
987	3	1
1001	3	1
1043	3	1
1044	3	1
1066	3	1
1088	3	1
1189	3	1
1464	3	1
1591	3	1
1776	3	1
1798	3	1
2079	3	1
2378	3	1
3701	3	1
3737	3	1
6201	3	1
7360	3	1
15211	3	1
17164	3	1
22116	3	1
23506	3	1
34832	3	1
35080	3	1
37658	3	1
119983	3	1
134354	3	1
207409	3	1
331504	3	1
334570	3	1
372139	3	1
376657	3	1
465448	3	1
2952959	3	1
1	4	1
2	4	1
3	4	1
5	4	1
6	4	1
7	4	1
8	4	1
9	4	1
10	4	1
11	4	1
12	4	1
13	4	1
16	4	1
18	4	1
20	4	1
22	4	1
26	4	1
28	4	1
32	4	1
36	4	1
37	4	1
39	4	1
55	4	1
93	4	1
96	4	1
97	4	1
99	4	1
102	4	1
109	4	1
129	4	1
130	4	1
131	4	1
134	4	1
139	4	1
158	4	1
160	4	1
161	4	1
163	4	1
166	4	1
167	4	1
281	4	1
300	4	1
317	4	1
328	4	1
329	4	1
339	4	1
363	4	1
489	4	1
619	4	1
838	4	1
912	4	1
981	4	1
1208	4	1
1377	4	1
1714	4	1
1754	4	1
1798	4	1
2045	4	1
2066	4	1
2104	4	1
2197	4	1
2250	4	1
2264	4	1
2329	4	1
2352	4	1
2456	4	1
2662	4	1
2670	4	1
3433	4	1
3434	4	1
3674	4	1
3809	4	1
3851	4	1
3889	4	1
3933	4	1
3991	4	1
3997	4	1
4102	4	1
4163	4	1
4214	4	1
4299	4	1
4394	4	1
4623	4	1
4694	4	1
5116	4	1
5240	4	1
5341	4	1
5349	4	1
5433	4	1
5564	4	1
5652	4	1
6451	4	1
6749	4	1
6946	4	1
7154	4	1
7188	4	1
7687	4	1
7789	4	1
8725	4	1
9733	4	1
9789	4	1
10060	4	1
10084	4	1
10125	4	1
10485	4	1
11115	4	1
12387	4	1
12498	4	1
12655	4	1
12774	4	1
13682	4	1
14388	4	1
14462	4	1
14499	4	1
15699	4	1
16661	4	1
17333	4	1
17423	4	1
17500	4	1
17632	4	1
19921	4	1
20611	4	1
22715	4	1
23173	4	1
24159	4	1
26573	4	1
29084	4	1
29582	4	1
29761	4	1
30286	4	1
32356	4	1
34594	4	1
35365	4	1
36257	4	1
36784	4	1
37277	4	1
37375	4	1
38966	4	1
41600	4	1
41845	4	1
44007	4	1
44797	4	1
45177	4	1
45270	4	1
45727	4	1
46336	4	1
47640	4	1
56310	4	1
58588	4	1
59054	4	1
60713	4	1
67755	4	1
68583	4	1
69114	4	1
71820	4	1
75504	4	1
76737	4	1
78464	4	1
81424	4	1
91953	4	1
95175	4	1
98380	4	1
104574	4	1
104869	4	1
106785	4	1
110270	4	1
118112	4	1
124932	4	1
124999	4	1
125376	4	1
136039	4	1
141617	4	1
146485	4	1
159861	4	1
167193	4	1
178834	4	1
209435	4	1
212192	4	1
212229	4	1
218264	4	1
234393	4	1
234399	4	1
255154	4	1
271966	4	1
286305	4	1
316051	4	1
316534	4	1
325751	4	1
330412	4	1
355124	4	1
359656	4	1
361099	4	1
367474	4	1
371139	4	1
373845	4	1
388333	4	1
404130	4	1
430171	4	1
437677	4	1
457378	4	1
461611	4	1
486265	4	1
507536	4	1
527688	4	1
538763	4	1
630953	4	1
633912	4	1
639376	4	1
681195	4	1
684816	4	1
689927	4	1
696912	4	1
703826	4	1
733525	4	1
754896	4	1
767746	4	1
779810	4	1
780847	4	1
800712	4	1
864795	4	1
908070	4	1
914095	4	1
928628	4	1
933088	4	1
950389	4	1
1001150	4	1
1007250	4	1
1039944	4	1
1069745	4	1
1139186	4	1
1139894	4	1
1188280	4	1
1192528	4	1
1201882	4	1
1217238	4	1
1417438	4	1
1510307	4	1
1612665	4	1
1665834	4	1
1937360	4	1
2089439	4	1
2255781	4	1
2346910	4	1
2723648	4	1
2840072	4	1
2970448	4	1
3101267	4	1
3202476	4	1
3353729	4	1
3389096	4	1
3471398	4	1
3675669	4	1
3978287	4	1
4481515	4	1
5373501	4	1
5431571	4	1
6393220	4	1
6826060	4	1
7048739	4	1
7305798	4	1
7614317	4	1
7669406	4	1
7864354	4	1
8420373	4	1
8923406	4	1
9041217	4	1
9766317	4	1
11264208	4	1
13558061	4	1
13688865	4	1
18794744	4	1
20823571	4	1
28274188	4	1
29053128	4	1
40544988	4	1
1	5	1
2	5	1
4	5	1
6	5	1
7	5	1
8	5	1
9	5	1
10	5	1
11	5	1
12	5	1
13	5	1
16	5	1
18	5	1
19	5	1
20	5	1
22	5	1
27	5	1
28	5	1
29	5	1
32	5	1
36	5	1
37	5	1
39	5	1
53	5	1
54	5	1
55	5	1
57	5	1
61	5	1
68	5	1
69	5	1
109	5	1
110	5	1
111	5	1
119	5	1
129	5	1
130	5	1
131	5	1
137	5	1
156	5	1
166	5	1
182	5	1
201	5	1
203	5	1
208	5	1
219	5	1
276	5	1
281	5	1
282	5	1
300	5	1
322	5	1
411	5	1
489	5	1
610	5	1
619	5	1
654	5	1
838	5	1
842	5	1
989	5	1
1088	5	1
1131	5	1
1244	5	1
1754	5	1
1959	5	1
2079	5	1
2152	5	1
2255	5	1
2598	5	1
2604	5	1
2904	5	1
3758	5	1
4163	5	1
4394	5	1
4623	5	1
4634	5	1
4698	5	1
6143	5	1
6904	5	1
7018	5	1
7372	5	1
7687	5	1
7789	5	1
8092	5	1
9789	5	1
9865	5	1
9906	5	1
10060	5	1
10262	5	1
10403	5	1
10485	5	1
10533	5	1
11084	5	1
11115	5	1
11436	5	1
11682	5	1
11723	5	1
12778	5	1
12800	5	1
13191	5	1
13643	5	1
14388	5	1
14499	5	1
15699	5	1
17423	5	1
18013	5	1
18551	5	1
18953	5	1
19948	5	1
20508	5	1
21475	5	1
22587	5	1
23788	5	1
25957	5	1
26573	5	1
26951	5	1
27574	5	1
29582	5	1
29761	5	1
30286	5	1
32167	5	1
33391	5	1
34594	5	1
35365	5	1
37277	5	1
45177	5	1
46336	5	1
48929	5	1
50443	5	1
51964	5	1
55514	5	1
57003	5	1
59054	5	1
59847	5	1
66426	5	1
66871	5	1
71820	5	1
71941	5	1
74437	5	1
81424	5	1
88635	5	1
96063	5	1
98380	5	1
104574	5	1
105238	5	1
106783	5	1
106785	5	1
107481	5	1
110270	5	1
115406	5	1
115411	5	1
118112	5	1
119010	5	1
119440	5	1
122329	5	1
136330	5	1
136686	5	1
136902	5	1
141181	5	1
147457	5	1
156886	5	1
178834	5	1
191709	5	1
205601	5	1
212192	5	1
218264	5	1
222200	5	1
233970	5	1
240689	5	1
241583	5	1
246234	5	1
250103	5	1
253633	5	1
266628	5	1
286305	5	1
292266	5	1
293790	5	1
299136	5	1
303319	5	1
316051	5	1
325751	5	1
328512	5	1
334570	5	1
344716	5	1
371093	5	1
371139	5	1
395860	5	1
411007	5	1
420489	5	1
430171	5	1
436483	5	1
448362	5	1
453301	5	1
456293	5	1
500215	5	1
507279	5	1
527688	5	1
538763	5	1
566955	5	1
630953	5	1
633503	5	1
633912	5	1
646585	5	1
684816	5	1
689927	5	1
733127	5	1
767746	5	1
798247	5	1
800712	5	1
833574	5	1
864795	5	1
879538	5	1
914095	5	1
914177	5	1
924283	5	1
928628	5	1
1007250	5	1
1188280	5	1
1201882	5	1
1221642	5	1
1269914	5	1
1271883	5	1
1330612	5	1
1341919	5	1
1376048	5	1
1417438	5	1
1417969	5	1
1454361	5	1
1510307	5	1
1551532	5	1
1743183	5	1
1867250	5	1
1956220	5	1
2089439	5	1
2190075	5	1
2190709	5	1
2345263	5	1
2413423	5	1
2490077	5	1
2723648	5	1
2762369	5	1
2830597	5	1
2840072	5	1
2970075	5	1
2970448	5	1
3057873	5	1
3658154	5	1
3978287	5	1
5278166	5	1
5310893	5	1
6393220	5	1
6826060	5	1
6888681	5	1
7309755	5	1
8420373	5	1
8890643	5	1
8892429	5	1
9766317	5	1
10815435	5	1
13558061	5	1
14438289	5	1
17712287	5	1
17760241	5	1
18468342	5	1
18995588	5	1
22249461	5	1
26910196	5	1
27160436	5	1
27167446	5	1
27227777	5	1
27417860	5	1
28348745	5	1
29053128	5	1
36923240	5	1
40354140	5	1
1	6	1
2	6	1
3	6	1
4	6	1
5	6	1
7	6	1
8	6	1
10	6	1
11	6	1
13	6	1
16	6	1
18	6	1
20	6	1
21	6	1
22	6	1
28	6	1
43	6	1
55	6	1
64	6	1
85	6	1
94	6	1
102	6	1
109	6	1
119	6	1
129	6	1
131	6	1
137	6	1
201	6	1
203	6	1
208	6	1
397	6	1
616	6	1
669	6	1
673	6	1
688	6	1
863	6	1
989	6	1
1343	6	1
1379	6	1
1466	6	1
1798	6	1
2255	6	1
2265	6	1
2819	6	1
3258	6	1
3510	6	1
4163	6	1
4623	6	1
5433	6	1
5779	6	1
5791	6	1
5984	6	1
5985	6	1
6516	6	1
7521	6	1
12839	6	1
14388	6	1
15761	6	1
16275	6	1
16832	6	1
18013	6	1
18895	6	1
21102	6	1
25367	6	1
25413	6	1
25894	6	1
26175	6	1
26231	6	1
26573	6	1
30697	6	1
33957	6	1
34561	6	1
38328	6	1
41644	6	1
42464	6	1
45531	6	1
46307	6	1
48929	6	1
49966	6	1
51617	6	1
51860	6	1
52648	6	1
57940	6	1
58529	6	1
59298	6	1
61317	6	1
67568	6	1
74482	6	1
81888	6	1
85185	6	1
86391	6	1
96469	6	1
96604	6	1
100619	6	1
107150	6	1
112554	6	1
118436	6	1
140629	6	1
155482	6	1
163372	6	1
174231	6	1
180205	6	1
208456	6	1
226473	6	1
239336	6	1
268104	6	1
281916	6	1
359817	6	1
376995	6	1
442317	6	1
452855	6	1
452967	6	1
453460	6	1
496429	6	1
525829	6	1
581714	6	1
630489	6	1
648185	6	1
657447	6	1
665007	6	1
685370	6	1
701552	6	1
777003	6	1
818091	6	1
954616	6	1
960362	6	1
1008252	6	1
1052730	6	1
1091962	6	1
1192528	6	1
1200598	6	1
1268972	6	1
1354760	6	1
1404856	6	1
1428334	6	1
1430028	6	1
1614100	6	1
1631995	6	1
1727780	6	1
1875433	6	1
1882307	6	1
2063345	6	1
2165138	6	1
2167993	6	1
2328271	6	1
2356763	6	1
2369240	6	1
2402246	6	1
2414072	6	1
2544700	6	1
2666898	6	1
2830597	6	1
2981186	6	1
3037812	6	1
3352371	6	1
3353729	6	1
3402979	6	1
3406078	6	1
3420052	6	1
3576289	6	1
3881758	6	1
4230578	6	1
4358917	6	1
4377617	6	1
6168062	6	1
6290012	6	1
6607633	6	1
7749539	6	1
8292057	6	1
8987699	6	1
9117104	6	1
10022586	6	1
10069938	6	1
10612087	6	1
10730655	6	1
12245922	6	1
12476510	6	1
12485385	6	1
13323328	6	1
13664736	6	1
13670311	6	1
13983784	6	1
16496317	6	1
19142118	6	1
20813958	6	1
21348994	6	1
24272450	6	1
24403798	6	1
25578436	6	1
28065168	6	1
35588154	6	1
38216009	6	1
1	7	1
2	7	1
3	7	1
4	7	1
5	7	1
6	7	1
8	7	1
9	7	1
10	7	1
11	7	1
13	7	1
18	7	1
22	7	1
28	7	1
36	7	1
55	7	1
102	7	1
129	7	1
201	7	1
208	7	1
209	7	1
300	7	1
339	7	1
610	7	1
1091	7	1
1208	7	1
2705	7	1
4163	7	1
5679	7	1
7687	7	1
11119	7	1
21483	7	1
26837	7	1
34010	7	1
34832	7	1
40190	7	1
44435	7	1
56930	7	1
71429	7	1
81340	7	1
112177	7	1
118144	7	1
172713	7	1
207409	7	1
279964	7	1
352574	7	1
369442	7	1
373845	7	1
451926	7	1
515080	7	1
538763	7	1
542397	7	1
617429	7	1
723838	7	1
807766	7	1
907702	7	1
1009134	7	1
1150266	7	1
1260894	7	1
1291721	7	1
1376048	7	1
1604064	7	1
1691488	7	1
1880761	7	1
2055042	7	1
2167993	7	1
2336220	7	1
2413570	7	1
2880026	7	1
2938473	7	1
3164344	7	1
3315114	7	1
3658154	7	1
4161528	7	1
4553031	7	1
5172063	7	1
5780233	7	1
8358737	7	1
9710698	7	1
11212104	7	1
11590856	7	1
13011481	7	1
16044720	7	1
17454554	7	1
22376673	7	1
23866053	7	1
29033058	7	1
1	8	1
2	8	1
4	8	1
5	8	1
6	8	1
7	8	1
9	8	1
11	8	1
12	8	1
19	8	1
20	8	1
22	8	1
27	8	1
28	8	1
29	8	1
32	8	1
36	8	1
37	8	1
39	8	1
45	8	1
46	8	1
55	8	1
86	8	1
94	8	1
102	8	1
109	8	1
119	8	1
129	8	1
130	8	1
131	8	1
133	8	1
147	8	1
149	8	1
185	8	1
201	8	1
203	8	1
205	8	1
208	8	1
218	8	1
219	8	1
221	8	1
223	8	1
266	8	1
282	8	1
300	8	1
320	8	1
321	8	1
322	8	1
323	8	1
324	8	1
326	8	1
343	8	1
369	8	1
381	8	1
397	8	1
411	8	1
488	8	1
489	8	1
511	8	1
522	8	1
553	8	1
561	8	1
562	8	1
563	8	1
567	8	1
570	8	1
589	8	1
610	8	1
616	8	1
619	8	1
632	8	1
654	8	1
655	8	1
663	8	1
688	8	1
759	8	1
764	8	1
837	8	1
846	8	1
914	8	1
989	8	1
995	8	1
1041	8	1
1043	8	1
1048	8	1
1063	8	1
1073	8	1
1088	8	1
1095	8	1
1096	8	1
1132	8	1
1172	8	1
1244	8	1
1322	8	1
1368	8	1
1556	8	1
1557	8	1
1660	8	1
1733	8	1
1738	8	1
1739	8	1
1754	8	1
1759	8	1
1779	8	1
1798	8	1
1803	8	1
1880	8	1
1942	8	1
1978	8	1
2079	8	1
2094	8	1
2152	8	1
2215	8	1
2217	8	1
2248	8	1
2255	8	1
2501	8	1
2602	8	1
2604	8	1
2607	8	1
2662	8	1
2670	8	1
2795	8	1
2819	8	1
2854	8	1
2938	8	1
3128	8	1
3198	8	1
3258	8	1
3701	8	1
3802	8	1
4163	8	1
4177	8	1
4257	8	1
4282	8	1
4394	8	1
4405	8	1
4476	8	1
4623	8	1
4698	8	1
4843	8	1
4923	8	1
4962	8	1
4972	8	1
5022	8	1
5204	8	1
5206	8	1
5273	8	1
5307	8	1
5418	8	1
5433	8	1
5543	8	1
5624	8	1
5652	8	1
5731	8	1
5846	8	1
5938	8	1
6031	8	1
6097	8	1
6135	8	1
6143	8	1
6200	8	1
6201	8	1
6214	8	1
6394	8	1
6433	8	1
6560	8	1
6636	8	1
6646	8	1
6648	8	1
6717	8	1
6756	8	1
6775	8	1
6899	8	1
6907	8	1
7002	8	1
7018	8	1
7344	8	1
7449	8	1
7483	8	1
7687	8	1
7789	8	1
7881	8	1
8012	8	1
8119	8	1
8184	8	1
8293	8	1
8604	8	1
8743	8	1
8961	8	1
8965	8	1
9042	8	1
9089	8	1
9127	8	1
9262	8	1
9833	8	1
9895	8	1
9906	8	1
9921	8	1
9981	8	1
10004	8	1
10034	8	1
10264	8	1
10333	8	1
10485	8	1
10561	8	1
10879	8	1
10964	8	1
11224	8	1
11296	8	1
11408	8	1
11717	8	1
11723	8	1
12253	8	1
12430	8	1
12778	8	1
12800	8	1
12839	8	1
13112	8	1
13164	8	1
13191	8	1
13322	8	1
13380	8	1
13397	8	1
13473	8	1
13529	8	1
14186	8	1
14371	8	1
